order_id,coffee_type,milk_type,cost,time,server_name
4691,Americano,Regular,3.32,2025-01-09T06:44:50.103185Z,Bob
4692,Latte,Oat,3.0,2025-01-08T22:17:04.103185Z,Alice
4693,Cortado,Oat,4.18,2025-01-09T18:42:21.103185Z,Bob
4694,Latte,Almond,2.53,2025-01-09T12:45:22.103185Z,Charlie
4695,Latte,Almond,4.21,2025-01-09T17:21:02.103185Z,Charlie
4696,Latte,Almond,4.66,2025-01-10T01:17:23.103185Z,Bob
4697,Latte,Oat,4.94,2025-01-10T16:16:42.103185Z,Alice
4698,Cortado,Regular,2.97,2025-01-10T14:59:41.103185Z,Bob
4699,Cortado,Almond,3.6,2025-01-09T21:52:57.103185Z,Charlie
4700,Americano,Almond,4.28,2025-01-10T05:15:44.103185Z,Dana
4701,Cortado,Regular,4.14,2025-01-10T08:44:25.103185Z,Dana
4702,Cortado,Almond,3.28,2025-01-10T01:43:55.103185Z,Dana
4703,Cortado,Oat,2.84,2025-01-10T19:07:02.103185Z,Bob
4704,Latte,Regular,2.58,2025-01-10T06:28:44.103185Z,Charlie
4705,Latte,Oat,4.19,2025-01-10T07:43:05.103185Z,Bob
4706,Latte,Regular,4.27,2025-01-10T17:47:17.103185Z,Charlie
4707,Cortado,Oat,4.45,2025-01-09T21:36:45.103185Z,Dana
4708,Latte,Regular,4.84,2025-01-09T19:28:10.103185Z,Charlie
4709,Americano,Regular,4.36,2025-01-10T06:55:23.103185Z,Dana
4710,Cortado,Oat,3.49,2025-01-10T11:09:25.103185Z,Charlie
4711,Latte,Oat,3.53,2025-01-10T16:25:23.103185Z,Alice
4712,Americano,Regular,4.15,2025-01-10T18:48:32.103185Z,Bob
4713,Cortado,Almond,2.91,2025-01-10T12:06:51.103185Z,Alice
4714,Latte,Oat,3.6,2025-01-10T01:42:34.103185Z,Dana
4715,Cortado,Regular,2.52,2025-01-10T14:54:13.103185Z,Dana
4716,Cortado,Oat,4.39,2025-01-10T14:56:38.103185Z,Bob
4717,Latte,Oat,4.91,2025-01-10T08:48:15.103185Z,Dana
4718,Cortado,Regular,2.77,2025-01-10T06:01:44.103185Z,Charlie
4719,Americano,Regular,3.33,2025-01-09T23:34:09.103185Z,Bob
4720,Latte,Regular,4.65,2025-01-10T11:45:44.103185Z,Dana
4721,Cortado,Almond,3.72,2025-01-09T22:32:59.103185Z,Bob
4722,Latte,Oat,4.98,2025-01-10T03:43:06.103185Z,Charlie
4723,Latte,Regular,2.94,2025-01-09T23:55:04.103185Z,Bob
4724,Latte,Oat,3.95,2025-01-10T18:50:11.103185Z,Bob
4725,Latte,Almond,2.84,2025-01-10T16:28:15.103185Z,Alice
4726,Latte,Almond,4.69,2025-01-10T03:41:31.103185Z,Alice
4727,Latte,Oat,2.74,2025-01-09T22:06:22.103185Z,Alice
4728,Cortado,Regular,3.69,2025-01-09T19:50:05.103185Z,Bob
4729,Cortado,Almond,4.38,2025-01-09T22:48:08.103185Z,Alice
4730,Americano,Oat,3.24,2025-01-10T03:16:40.103185Z,Charlie
4731,Latte,Regular,4.68,2025-01-10T11:40:05.103185Z,Dana
4732,Americano,Almond,3.58,2025-01-10T04:31:11.103185Z,Dana
4733,Americano,Almond,4.22,2025-01-10T17:26:08.103185Z,Dana
4734,Americano,Regular,3.5,2025-01-10T00:12:09.103185Z,Dana
4735,Americano,Regular,3.79,2025-01-10T14:43:42.103185Z,Alice
4736,Americano,Almond,3.48,2025-01-10T08:13:06.103185Z,Alice
4737,Cortado,Regular,3.82,2025-01-10T06:06:25.103185Z,Dana
4738,Latte,Regular,2.52,2025-01-10T12:43:04.103185Z,Charlie
4739,Latte,Oat,2.8,2025-01-09T20:53:12.103185Z,Dana
4740,Latte,Oat,4.44,2025-01-10T17:29:19.103185Z,Charlie
4741,Latte,Oat,2.68,2025-01-10T06:48:55.103185Z,Dana
4742,Americano,Regular,4.39,2025-01-09T23:10:48.103185Z,Bob
4743,Cortado,Regular,2.69,2025-01-10T14:53:17.103185Z,Dana
4744,Cortado,Almond,3.93,2025-01-10T04:46:32.103185Z,Dana
4745,Americano,Oat,2.56,2025-01-09T22:04:57.103185Z,Alice
4746,Latte,Regular,3.88,2025-01-10T11:08:35.103185Z,Charlie
4747,Cortado,Almond,2.66,2025-01-11T13:52:06.103185Z,Alice
4748,Cortado,Oat,2.98,2025-01-10T21:44:05.103185Z,Bob
4749,Latte,Regular,3.4,2025-01-11T13:50:50.103185Z,Dana
4750,Americano,Almond,4.03,2025-01-11T02:31:11.103185Z,Bob
4751,Americano,Almond,3.35,2025-01-11T05:35:07.103185Z,Bob
4752,Cortado,Oat,4.27,2025-01-11T03:18:29.103185Z,Alice
4753,Latte,Regular,3.92,2025-01-11T01:43:03.103185Z,Dana
4754,Latte,Regular,4.72,2025-01-10T21:39:19.103185Z,Dana
4755,Americano,Oat,4.14,2025-01-11T01:09:26.103185Z,Bob
4756,Latte,Regular,3.33,2025-01-10T21:34:36.103185Z,Bob
4757,Americano,Almond,3.96,2025-01-11T03:08:45.103185Z,Charlie
4758,Americano,Oat,3.02,2025-01-10T20:29:49.103185Z,Dana
4759,Cortado,Oat,4.39,2025-01-10T19:57:51.103185Z,Alice
4760,Latte,Almond,4.08,2025-01-11T01:37:04.103185Z,Charlie
4761,Americano,Regular,2.66,2025-01-11T13:13:33.103185Z,Dana
4762,Latte,Almond,2.81,2025-01-11T01:07:00.103185Z,Dana
4763,Latte,Regular,4.56,2025-01-11T04:16:09.103185Z,Charlie
4764,Americano,Regular,3.94,2025-01-10T23:15:28.103185Z,Alice
4765,Cortado,Almond,3.88,2025-01-11T10:48:35.103185Z,Alice
4766,Latte,Almond,4.25,2025-01-11T10:04:02.103185Z,Bob
4767,Americano,Regular,3.31,2025-01-10T23:39:41.103185Z,Alice
4768,Cortado,Regular,4.16,2025-01-11T09:16:29.103185Z,Bob
4769,Cortado,Oat,4.3,2025-01-10T20:33:34.103185Z,Charlie
4770,Latte,Oat,3.12,2025-01-11T08:08:45.103185Z,Bob
4771,Americano,Almond,2.59,2025-01-11T13:48:38.103185Z,Bob
4772,Latte,Almond,3.04,2025-01-11T13:06:31.103185Z,Dana
4773,Cortado,Almond,4.72,2025-01-11T07:06:14.103185Z,Alice
4774,Cortado,Oat,3.43,2025-01-11T09:59:45.103185Z,Charlie
4775,Latte,Oat,4.06,2025-01-11T06:19:39.103185Z,Alice
4776,Latte,Regular,4.85,2025-01-11T06:55:37.103185Z,Bob
4777,Latte,Oat,3.03,2025-01-10T22:56:37.103185Z,Charlie
4778,Cortado,Almond,4.69,2025-01-11T01:56:14.103185Z,Alice
4779,Latte,Regular,4.95,2025-01-11T04:09:38.103185Z,Dana
4780,Americano,Regular,4.95,2025-01-11T15:21:35.103185Z,Alice
4781,Cortado,Almond,4.9,2025-01-11T10:43:08.103185Z,Bob
4782,Latte,Regular,2.79,2025-01-11T06:30:55.103185Z,Alice
4783,Cortado,Oat,4.59,2025-01-11T02:45:06.103185Z,Alice
4784,Americano,Almond,3.19,2025-01-11T15:03:57.103185Z,Charlie
4785,Cortado,Oat,2.86,2025-01-11T01:04:52.103185Z,Alice
4786,Cortado,Oat,3.71,2025-01-11T01:39:43.103185Z,Bob
4787,Cortado,Almond,3.86,2025-01-11T10:23:57.103185Z,Bob
4788,Latte,Regular,3.73,2025-01-11T10:29:54.103185Z,Bob
4789,Cortado,Almond,4.96,2025-01-10T22:23:58.103185Z,Charlie
4790,Cortado,Almond,4.28,2025-01-11T00:36:47.103185Z,Bob
4791,Latte,Regular,4.88,2025-01-11T12:27:20.103185Z,Dana
4792,Americano,Regular,4.33,2025-01-11T13:47:00.103185Z,Bob
4793,Latte,Regular,4.94,2025-01-11T15:40:30.103185Z,Dana
4794,Latte,Oat,3.36,2025-01-10T23:16:33.103185Z,Bob
4795,Latte,Almond,3.32,2025-01-11T02:46:42.103185Z,Charlie
4796,Americano,Almond,4.9,2025-01-11T09:27:14.103185Z,Alice
4797,Latte,Almond,4.45,2025-01-11T08:58:10.103185Z,Bob
4798,Americano,Oat,3.86,2025-01-11T19:35:11.103185Z,Bob
4799,Latte,Oat,2.61,2025-01-12T09:50:26.103185Z,Alice
4800,Americano,Oat,4.26,2025-01-11T20:26:38.103185Z,Dana
4801,Cortado,Almond,3.34,2025-01-12T09:24:27.103185Z,Bob
4802,Cortado,Regular,3.11,2025-01-12T15:43:58.103185Z,Dana
4803,Cortado,Almond,3.47,2025-01-12T00:15:51.103185Z,Charlie
4804,Americano,Oat,4.67,2025-01-11T23:42:07.103185Z,Dana
4805,Americano,Oat,3.92,2025-01-12T15:49:47.103185Z,Bob
4806,Latte,Regular,2.74,2025-01-12T09:23:53.103185Z,Bob
4807,Americano,Almond,2.94,2025-01-12T11:52:02.103185Z,Alice
4808,Cortado,Oat,3.06,2025-01-11T19:46:06.103185Z,Charlie
4809,Americano,Oat,4.63,2025-01-11T22:38:11.103185Z,Charlie
4810,Cortado,Regular,3.68,2025-01-12T12:04:28.103185Z,Bob
4811,Cortado,Almond,3.23,2025-01-12T15:37:11.103185Z,Bob
4812,Latte,Oat,4.09,2025-01-12T00:03:40.103185Z,Alice
4813,Cortado,Oat,4.19,2025-01-12T05:31:22.103185Z,Alice
4814,Americano,Regular,4.44,2025-01-12T14:07:12.103185Z,Bob
4815,Cortado,Almond,3.65,2025-01-12T11:17:20.103185Z,Charlie
4816,Latte,Oat,3.62,2025-01-12T19:05:08.103185Z,Dana
4817,Latte,Oat,4.96,2025-01-12T03:22:42.103185Z,Charlie
4818,Latte,Almond,4.44,2025-01-11T19:09:57.103185Z,Dana
4819,Cortado,Oat,4.95,2025-01-12T03:25:19.103185Z,Bob
4820,Americano,Regular,3.5,2025-01-12T17:57:58.103185Z,Alice
4821,Cortado,Oat,4.59,2025-01-12T00:00:56.103185Z,Alice
4822,Cortado,Almond,3.81,2025-01-12T10:17:51.103185Z,Alice
4823,Americano,Regular,4.79,2025-01-12T17:17:01.103185Z,Dana
4824,Americano,Regular,4.69,2025-01-12T05:52:10.103185Z,Charlie
4825,Cortado,Almond,4.59,2025-01-11T22:16:32.103185Z,Alice
4826,Latte,Regular,2.95,2025-01-12T05:35:09.103185Z,Bob
4827,Latte,Almond,4.27,2025-01-11T20:37:10.103185Z,Charlie
4828,Cortado,Oat,3.27,2025-01-12T13:28:51.103185Z,Bob
4829,Cortado,Oat,3.98,2025-01-12T03:42:38.103185Z,Charlie
4830,Latte,Almond,4.79,2025-01-12T16:48:07.103185Z,Bob
4831,Latte,Almond,4.49,2025-01-12T05:30:42.103185Z,Alice
4832,Americano,Almond,2.82,2025-01-12T02:29:57.103185Z,Bob
4833,Latte,Oat,3.95,2025-01-12T08:06:30.103185Z,Charlie
4834,Latte,Oat,3.6,2025-01-12T01:47:18.103185Z,Charlie
4835,Cortado,Almond,2.54,2025-01-12T05:31:35.103185Z,Dana
4836,Americano,Regular,3.7,2025-01-12T11:10:15.103185Z,Bob
4837,Americano,Regular,4.71,2025-01-12T06:30:42.103185Z,Bob
4838,Latte,Regular,2.72,2025-01-12T14:09:04.103185Z,Bob
4839,Americano,Oat,4.98,2025-01-12T08:57:16.103185Z,Alice
4840,Latte,Oat,3.79,2025-01-12T02:57:15.103185Z,Bob
4841,Latte,Oat,3.43,2025-01-12T11:00:04.103185Z,Bob
4842,Cortado,Regular,2.63,2025-01-12T12:54:21.103185Z,Charlie
4843,Cortado,Oat,3.98,2025-01-12T08:59:26.103185Z,Dana
4844,Latte,Regular,4.09,2025-01-12T04:05:53.103185Z,Dana
4845,Cortado,Almond,4.61,2025-01-12T19:08:40.103185Z,Dana
4846,Americano,Almond,4.64,2025-01-12T11:19:21.103185Z,Bob
4847,Latte,Regular,3.65,2025-01-12T06:43:25.103185Z,Dana
4848,Cortado,Almond,4.3,2025-01-12T16:59:21.103185Z,Charlie
4849,Americano,Regular,3.6,2025-01-12T06:14:12.103185Z,Dana
4850,Cortado,Regular,4.01,2025-01-13T00:08:17.103185Z,Bob
4851,Americano,Regular,2.74,2025-01-13T08:21:16.103185Z,Charlie
4852,Cortado,Regular,3.52,2025-01-13T18:34:17.103185Z,Alice
4853,Americano,Almond,3.14,2025-01-13T14:45:05.103185Z,Charlie
4854,Americano,Almond,3.64,2025-01-13T04:15:33.103185Z,Bob
4855,Americano,Almond,3.79,2025-01-13T02:21:13.103185Z,Bob
4856,Americano,Almond,3.26,2025-01-13T15:30:18.103185Z,Alice
4857,Latte,Oat,3.0,2025-01-13T03:57:32.103185Z,Alice
4858,Cortado,Almond,3.98,2025-01-13T06:28:24.103185Z,Dana
4859,Americano,Regular,4.34,2025-01-13T17:49:27.103185Z,Dana
4860,Cortado,Almond,3.79,2025-01-13T16:23:26.103185Z,Dana
4861,Cortado,Regular,3.28,2025-01-13T11:18:24.103185Z,Dana
4862,Latte,Almond,3.22,2025-01-13T01:55:49.103185Z,Charlie
4863,Latte,Regular,3.83,2025-01-13T18:47:49.103185Z,Alice
4864,Americano,Regular,3.87,2025-01-13T15:14:50.103185Z,Charlie
4865,Americano,Almond,3.09,2025-01-13T06:19:19.103185Z,Dana
4866,Latte,Oat,4.34,2025-01-13T03:31:28.103185Z,Charlie
4867,Latte,Almond,3.58,2025-01-12T22:15:24.103185Z,Alice
4868,Latte,Oat,2.55,2025-01-13T04:06:41.103185Z,Charlie
4869,Americano,Almond,3.11,2025-01-13T06:52:43.103185Z,Bob
4870,Americano,Regular,4.98,2025-01-12T20:45:57.103185Z,Alice
4871,Latte,Regular,3.22,2025-01-13T13:20:42.103185Z,Charlie
4872,Latte,Almond,2.57,2025-01-13T11:32:20.103185Z,Dana
4873,Americano,Oat,3.51,2025-01-13T08:43:19.103185Z,Alice
4874,Cortado,Oat,3.18,2025-01-13T13:49:52.103185Z,Alice
4875,Latte,Regular,4.1,2025-01-13T13:02:20.103185Z,Bob
4876,Cortado,Oat,4.03,2025-01-13T16:44:13.103185Z,Charlie
4877,Americano,Oat,4.84,2025-01-13T11:50:35.103185Z,Alice
4878,Latte,Oat,3.51,2025-01-13T17:25:11.103185Z,Dana
4879,Cortado,Regular,3.15,2025-01-13T10:52:14.103185Z,Alice
4880,Americano,Oat,3.68,2025-01-12T21:16:48.103185Z,Bob
4881,Americano,Almond,3.1,2025-01-13T04:01:46.103185Z,Dana
4882,Cortado,Regular,4.37,2025-01-13T05:03:14.103185Z,Charlie
4883,Latte,Oat,2.54,2025-01-12T20:19:33.103185Z,Bob
4884,Latte,Oat,4.99,2025-01-12T21:01:24.103185Z,Charlie
4885,Americano,Oat,3.31,2025-01-13T00:13:49.103185Z,Charlie
4886,Cortado,Oat,3.7,2025-01-13T06:29:19.103185Z,Alice
4887,Latte,Almond,2.6,2025-01-12T22:09:21.103185Z,Bob
4888,Latte,Regular,2.5,2025-01-13T09:57:24.103185Z,Dana
4889,Latte,Almond,4.63,2025-01-13T16:39:59.103185Z,Charlie
4890,Americano,Oat,2.62,2025-01-13T10:53:10.103185Z,Dana
4891,Latte,Regular,3.55,2025-01-12T20:20:21.103185Z,Charlie
4892,Latte,Almond,3.68,2025-01-13T07:05:00.103185Z,Charlie
4893,Americano,Almond,3.27,2025-01-12T20:45:12.103185Z,Bob
4894,Cortado,Almond,3.53,2025-01-13T14:57:42.103185Z,Alice
4895,Latte,Regular,4.75,2025-01-12T22:44:32.103185Z,Bob
4896,Latte,Almond,4.25,2025-01-13T18:27:04.103185Z,Charlie
4897,Americano,Regular,2.8,2025-01-13T15:25:22.103185Z,Alice
4898,Americano,Oat,4.94,2025-01-13T10:15:52.103185Z,Charlie
4899,Latte,Oat,3.5,2025-01-13T18:08:39.103185Z,Dana
4900,Americano,Almond,4.3,2025-01-13T04:51:10.103185Z,Charlie
4901,Cortado,Regular,3.39,2025-01-13T00:41:18.103185Z,Alice
4902,Latte,Oat,4.36,2025-01-12T21:51:42.103185Z,Bob
4903,Cortado,Oat,4.62,2025-01-14T07:19:20.103185Z,Alice
4904,Americano,Regular,3.46,2025-01-14T13:23:21.103185Z,Dana
4905,Cortado,Oat,3.46,2025-01-14T04:39:15.103185Z,Dana
4906,Latte,Oat,2.89,2025-01-14T08:01:52.103185Z,Bob
4907,Latte,Almond,3.47,2025-01-14T13:37:17.103185Z,Bob
4908,Cortado,Oat,2.63,2025-01-13T20:57:53.103185Z,Alice
4909,Cortado,Almond,3.58,2025-01-14T07:19:55.103185Z,Bob
4910,Americano,Almond,3.76,2025-01-14T17:24:18.103185Z,Charlie
4911,Latte,Almond,4.78,2025-01-14T03:16:25.103185Z,Bob
4912,Cortado,Almond,4.9,2025-01-14T08:03:05.103185Z,Charlie
4913,Latte,Regular,4.72,2025-01-14T06:58:51.103185Z,Alice
4914,Latte,Regular,4.26,2025-01-14T18:23:59.103185Z,Bob
4915,Latte,Regular,4.75,2025-01-14T06:04:32.103185Z,Bob
4916,Latte,Almond,3.84,2025-01-14T18:48:55.103185Z,Dana
4917,Cortado,Regular,2.7,2025-01-14T02:42:36.103185Z,Dana
4918,Latte,Regular,3.49,2025-01-14T15:06:20.103185Z,Alice
4919,Latte,Regular,2.69,2025-01-14T15:44:01.103185Z,Bob
4920,Americano,Oat,2.8,2025-01-14T13:01:27.103185Z,Charlie
4921,Cortado,Oat,3.43,2025-01-13T19:40:27.103185Z,Dana
4922,Latte,Oat,4.23,2025-01-13T21:38:06.103185Z,Bob
4923,Americano,Almond,3.86,2025-01-14T05:25:33.103185Z,Bob
4924,Latte,Regular,2.83,2025-01-13T21:57:26.103185Z,Alice
4925,Latte,Regular,4.34,2025-01-14T14:10:18.103185Z,Dana
4926,Cortado,Almond,4.14,2025-01-13T22:23:48.103185Z,Alice
4927,Latte,Regular,3.8,2025-01-13T22:05:03.103185Z,Dana
4928,Americano,Almond,4.73,2025-01-13T22:36:51.103185Z,Bob
4929,Americano,Oat,4.66,2025-01-14T11:08:27.103185Z,Charlie
4930,Cortado,Almond,4.13,2025-01-14T09:12:26.103185Z,Alice
4931,Americano,Almond,4.75,2025-01-14T16:14:54.103185Z,Charlie
4932,Latte,Regular,3.84,2025-01-14T00:54:56.103185Z,Bob
4933,Americano,Regular,2.85,2025-01-14T03:15:46.103185Z,Bob
4934,Latte,Almond,3.58,2025-01-14T10:33:32.103185Z,Dana
4935,Americano,Almond,4.43,2025-01-14T13:18:07.103185Z,Bob
4936,Latte,Almond,2.79,2025-01-14T18:12:19.103185Z,Bob
4937,Cortado,Almond,3.33,2025-01-14T17:46:53.103185Z,Dana
4938,Cortado,Almond,4.72,2025-01-14T00:37:58.103185Z,Alice
4939,Cortado,Almond,4.74,2025-01-14T07:21:58.103185Z,Alice
4940,Cortado,Almond,2.78,2025-01-14T05:38:01.103185Z,Dana
4941,Americano,Regular,3.45,2025-01-13T20:14:45.103185Z,Dana
4942,Cortado,Almond,2.93,2025-01-14T15:03:11.103185Z,Dana
4943,Americano,Regular,4.01,2025-01-13T19:41:35.103185Z,Dana
4944,Latte,Oat,2.83,2025-01-14T01:58:50.103185Z,Charlie
4945,Latte,Regular,4.88,2025-01-13T23:25:27.103185Z,Bob
4946,Americano,Almond,3.77,2025-01-14T02:01:37.103185Z,Dana
4947,Latte,Oat,4.71,2025-01-13T21:06:37.103185Z,Dana
4948,Americano,Almond,3.33,2025-01-14T07:24:09.103185Z,Charlie
4949,Americano,Almond,3.08,2025-01-14T18:11:15.103185Z,Dana
4950,Cortado,Almond,2.68,2025-01-14T13:07:11.103185Z,Charlie
4951,Latte,Regular,3.83,2025-01-14T18:46:35.103185Z,Dana
4952,Americano,Regular,2.59,2025-01-14T13:13:00.103185Z,Dana
4953,Cortado,Regular,3.83,2025-01-14T14:04:45.103185Z,Dana
4954,Americano,Almond,3.58,2025-01-14T05:40:30.103185Z,Dana
4955,Latte,Regular,3.69,2025-01-14T18:22:55.103185Z,Bob
4956,Latte,Oat,4.79,2025-01-14T08:53:47.103185Z,Alice
4957,Americano,Oat,4.47,2025-01-14T17:08:08.103185Z,Bob
4958,Latte,Almond,3.5,2025-01-15T10:06:05.103185Z,Dana
4959,Cortado,Almond,3.78,2025-01-15T03:00:05.103185Z,Dana
4960,Latte,Regular,2.62,2025-01-15T10:57:12.103185Z,Charlie
4961,Latte,Oat,4.55,2025-01-15T09:50:17.103185Z,Bob
4962,Americano,Almond,4.08,2025-01-15T13:56:15.103185Z,Bob
4963,Americano,Oat,3.92,2025-01-14T21:25:37.103185Z,Bob
4964,Americano,Regular,3.81,2025-01-15T11:08:29.103185Z,Alice
4965,Latte,Oat,3.18,2025-01-15T01:12:18.103185Z,Alice
4966,Latte,Regular,2.62,2025-01-14T21:35:08.103185Z,Charlie
4967,Americano,Almond,2.56,2025-01-15T15:23:41.103185Z,Alice
4968,Latte,Oat,3.14,2025-01-15T04:27:24.103185Z,Charlie
4969,Cortado,Oat,2.88,2025-01-15T07:14:45.103185Z,Alice
4970,Americano,Regular,4.08,2025-01-15T13:10:31.103185Z,Alice
4971,Americano,Almond,3.43,2025-01-15T01:14:42.103185Z,Dana
4972,Latte,Almond,3.1,2025-01-15T06:54:05.103185Z,Alice
4973,Latte,Almond,4.38,2025-01-15T14:10:29.103185Z,Bob
4974,Cortado,Almond,3.43,2025-01-15T12:28:30.103185Z,Bob
4975,Cortado,Almond,3.98,2025-01-15T16:21:01.103185Z,Charlie
4976,Latte,Oat,3.85,2025-01-15T17:43:20.103185Z,Dana
4977,Americano,Regular,4.66,2025-01-15T00:25:40.103185Z,Bob
4978,Latte,Regular,3.19,2025-01-15T15:35:04.103185Z,Dana
4979,Cortado,Oat,3.29,2025-01-14T20:18:37.103185Z,Bob
4980,Latte,Regular,3.51,2025-01-15T15:11:12.103185Z,Charlie
4981,Cortado,Almond,2.9,2025-01-15T05:42:16.103185Z,Alice
4982,Americano,Almond,4.01,2025-01-15T06:31:26.103185Z,Bob
4983,Americano,Oat,4.78,2025-01-15T16:40:40.103185Z,Dana
4984,Cortado,Almond,3.55,2025-01-15T19:05:04.103185Z,Alice
4985,Americano,Oat,4.93,2025-01-15T16:14:27.103185Z,Dana
4986,Americano,Almond,2.96,2025-01-15T03:56:21.103185Z,Alice
4987,Latte,Regular,3.36,2025-01-15T10:50:48.103185Z,Bob
4988,Americano,Almond,4.69,2025-01-15T12:29:00.103185Z,Charlie
4989,Latte,Regular,2.75,2025-01-14T23:23:26.103185Z,Dana
4990,Latte,Almond,4.65,2025-01-15T06:28:39.103185Z,Alice
4991,Americano,Regular,3.92,2025-01-15T03:59:49.103185Z,Charlie
4992,Cortado,Regular,2.86,2025-01-14T19:21:56.103185Z,Bob
4993,Latte,Oat,3.28,2025-01-15T12:35:03.103185Z,Alice
4994,Latte,Almond,2.64,2025-01-15T07:04:19.103185Z,Dana
4995,Americano,Almond,3.14,2025-01-15T11:06:55.103185Z,Charlie
4996,Latte,Almond,3.06,2025-01-15T09:36:45.103185Z,Dana
4997,Americano,Oat,4.66,2025-01-15T12:42:54.103185Z,Bob
4998,Americano,Almond,3.56,2025-01-14T19:44:05.103185Z,Bob
4999,Americano,Almond,3.01,2025-01-15T04:16:23.103185Z,Charlie
5000,Cortado,Almond,3.65,2025-01-15T14:08:19.103185Z,Charlie
5001,Cortado,Almond,2.63,2025-01-14T19:50:15.103185Z,Dana
5002,Latte,Almond,2.89,2025-01-15T06:28:58.103185Z,Charlie
5003,Cortado,Regular,3.68,2025-01-15T18:04:32.103185Z,Dana
5004,Latte,Regular,3.23,2025-01-15T10:05:36.103185Z,Bob
5005,Latte,Oat,3.5,2025-01-15T18:24:14.103185Z,Dana
5006,Cortado,Oat,4.44,2025-01-15T08:24:22.103185Z,Alice
5007,Latte,Regular,2.86,2025-01-15T14:16:14.103185Z,Dana
5008,Latte,Oat,4.56,2025-01-15T08:56:19.103185Z,Charlie
5009,Americano,Regular,3.36,2025-01-15T18:33:43.103185Z,Alice
5010,Americano,Oat,4.13,2025-01-15T13:58:22.103185Z,Bob
5011,Latte,Regular,3.72,2025-01-16T03:05:14.103185Z,Charlie
5012,Cortado,Almond,3.27,2025-01-16T11:30:05.103185Z,Dana
5013,Americano,Almond,3.99,2025-01-16T05:08:09.103185Z,Dana
5014,Americano,Regular,4.45,2025-01-15T20:58:33.103185Z,Dana
5015,Latte,Oat,4.49,2025-01-16T00:35:02.103185Z,Charlie
5016,Americano,Almond,3.74,2025-01-15T22:12:50.103185Z,Alice
5017,Cortado,Oat,2.56,2025-01-15T20:11:23.103185Z,Dana
5018,Latte,Almond,3.01,2025-01-16T08:36:21.103185Z,Charlie
5019,Latte,Almond,2.56,2025-01-16T01:40:00.103185Z,Bob
5020,Americano,Almond,3.17,2025-01-16T16:25:02.103185Z,Alice
5021,Latte,Oat,3.09,2025-01-15T23:04:29.103185Z,Alice
5022,Cortado,Oat,3.4,2025-01-16T06:01:18.103185Z,Alice
5023,Cortado,Oat,4.4,2025-01-16T18:55:45.103185Z,Alice
5024,Latte,Oat,4.28,2025-01-16T02:09:22.103185Z,Bob
5025,Latte,Regular,3.56,2025-01-16T15:00:19.103185Z,Bob
5026,Americano,Oat,3.21,2025-01-15T22:28:00.103185Z,Dana
5027,Cortado,Regular,3.95,2025-01-16T04:15:04.103185Z,Dana
5028,Americano,Almond,3.13,2025-01-15T20:33:42.103185Z,Charlie
5029,Americano,Oat,4.07,2025-01-16T18:48:54.103185Z,Alice
5030,Cortado,Almond,4.83,2025-01-16T17:24:49.103185Z,Alice
5031,Cortado,Oat,2.58,2025-01-16T03:11:42.103185Z,Charlie
5032,Cortado,Oat,2.53,2025-01-16T02:07:44.103185Z,Dana
5033,Americano,Almond,4.13,2025-01-16T08:11:30.103185Z,Dana
5034,Latte,Oat,4.14,2025-01-15T22:52:35.103185Z,Charlie
5035,Latte,Oat,4.13,2025-01-16T02:45:31.103185Z,Alice
5036,Latte,Regular,4.19,2025-01-16T05:19:16.103185Z,Charlie
5037,Americano,Almond,2.99,2025-01-16T17:06:27.103185Z,Charlie
5038,Cortado,Oat,4.15,2025-01-15T20:33:36.103185Z,Charlie
5039,Cortado,Oat,4.14,2025-01-15T23:00:51.103185Z,Dana
5040,Latte,Almond,3.33,2025-01-16T08:06:20.103185Z,Charlie
5041,Americano,Regular,3.89,2025-01-16T09:39:00.103185Z,Charlie
5042,Americano,Oat,2.63,2025-01-16T15:07:44.103185Z,Dana
5043,Americano,Oat,3.2,2025-01-15T23:00:45.103185Z,Alice
5044,Cortado,Oat,4.0,2025-01-15T23:01:15.103185Z,Alice
5045,Latte,Regular,4.02,2025-01-16T16:22:30.103185Z,Charlie
5046,Latte,Oat,2.72,2025-01-16T06:23:36.103185Z,Dana
5047,Latte,Almond,3.47,2025-01-16T00:59:48.103185Z,Alice
5048,Latte,Oat,4.89,2025-01-16T11:44:25.103185Z,Alice
5049,Americano,Almond,3.1,2025-01-16T16:03:11.103185Z,Alice
5050,Cortado,Regular,2.85,2025-01-16T16:54:36.103185Z,Dana
5051,Americano,Almond,2.57,2025-01-16T05:23:21.103185Z,Charlie
5052,Cortado,Regular,4.6,2025-01-16T10:35:12.103185Z,Alice
5053,Americano,Almond,4.96,2025-01-16T11:24:09.103185Z,Bob
5054,Cortado,Regular,2.67,2025-01-16T10:30:00.103185Z,Bob
5055,Latte,Almond,3.91,2025-01-16T03:56:39.103185Z,Bob
5056,Cortado,Regular,2.94,2025-01-16T18:22:18.103185Z,Alice
5057,Latte,Oat,2.92,2025-01-16T00:57:23.103185Z,Charlie
5058,Cortado,Almond,3.17,2025-01-16T12:35:31.103185Z,Dana
5059,Americano,Oat,3.3,2025-01-16T03:46:27.103185Z,Bob
5060,Americano,Almond,4.66,2025-01-16T11:03:18.103185Z,Dana
5061,Americano,Oat,3.69,2025-01-16T04:44:24.103185Z,Bob
5062,Latte,Almond,2.94,2025-01-16T08:03:38.103185Z,Alice
